Age,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLabel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree
-0.3228113386825199,-0.6569100386261522,0.10419560813455903,0.24413765985409078,0.8231667046719373,0.3712435929627449,0.8397465275223864,1.1545298795481214,0.6706953426045464,1.4079063911946104,-0.28572211437745637,1.5648259813494145,-0.6122404016179624,-0.4223229965640679,1.178339705708583,2.541778732307008,-0.2947415604923873,0.14528966244520736,0.31670321492375936,-0.32714041913086517,-0.3393905690999121,-0.35819247234042617,-1.1689159877050257,0.10419560813455893,-0.48239444701999135,0.6337733452572157,-1.3928388277184118,1.5456548745934413,-0.19481360045749552,-0.46354722850843494,-0.27017161347914964,-0.3355335772422093,-0.24384310418681,-0.5090192947210223,1.910031765147773,-0.23990405756162686,1.094591632126564,-0.6828866410968432,1.225613176974884,-0.3417734875749095,-0.7030519780661814,-0.24966101679323718,-0.3081753835709565
0.33284692434104385,-0.9062729196540267,0.10419560813455903,0.24413765985409078,0.8231667046719373,0.3712435929627449,-0.05801885099245578,1.1545298795481214,-0.3951889689248177,1.1270015958190687,-0.6810270632102667,-0.6390486941798208,-0.6122404016179624,-0.4223229965640679,0.25575149404860054,-0.9407049055877975,-0.2947415604923873,0.9184147440540935,0.31670321492375936,0.317007145369591,1.0620255448800622,1.8324764966836364,1.091084343640819,0.10419560813455893,-0.48239444701999135,0.6337733452572157,0.7179581586177383,-0.6469749595704755,-0.19481360045749552,-0.46354722850843494,-0.27017161347914964,-0.3355335772422093,-0.24384310418681,1.9645620713613006,-0.5235515022561067,-0.23990405756162686,-0.9135827194816097,1.464371888127455,1.225613176974884,-0.3417734875749095,-0.7030519780661814,-0.24966101679323718,-0.3081753835709565
-1.4155751103884595,-0.033502836056466125,0.10419560813455903,0.24413765985409078,0.8231667046719373,1.7750457322688158,-0.9557842295072979,0.2523856015756359,-0.4500444560581579,0.4435936999808359,-0.6810270632102667,-0.6390486941798208,0.21344160790350983,-0.4223229965640679,1.178339705708583,0.22012297371047096,-0.8031626461382214,-1.400960500772565,0.31670321492375936,-0.32714041913086517,-0.3393905690999121,-0.6711451822010066,-0.03891582203210318,0.10419560813455893,-0.48239444701999135,0.6337733452572157,0.7179581586177383,-0.6469749595704755,-0.19481360045749552,-0.46354722850843494,-0.27017161347914964,-0.3355335772422093,-0.24384310418681,1.9645620713613006,-0.5235515022561067,-0.23990405756162686,1.094591632126564,-0.6828866410968432,-0.8159181206490019,-0.3417734875749095,1.4223699402007317,-0.24966101679323718,-0.3081753835709565
0.33284692434104385,0.5899043665132201,0.10419560813455903,0.24413765985409078,0.8231667046719373,-1.032558546343326,2.6352772845520707,0.2523856015756359,2.7621662808845517,0.4334252006007258,-0.6810270632102667,-0.6390486941798208,-0.3370130651108051,-0.4223229965640679,-1.5894249292713643,-0.9407049055877975,1.2305216964451153,-0.6278354191636787,1.7012496117651759,2.0884129477458453,0.7817423220840672,0.5806656572413148,1.3735843850590497,0.10419560813455893,-0.48239444701999135,0.6337733452572157,0.7179581586177383,-0.6469749595704755,-0.19481360045749552,-0.46354722850843494,-0.27017161347914964,-0.3355335772422093,4.100997661323623,-0.5090192947210223,-0.5235515022561067,-0.23990405756162686,-0.9135827194816097,1.464371888127455,-0.8159181206490019,-0.3417734875749095,1.4223699402007317,-0.24966101679323718,-0.3081753835709565
-0.9784696017060837,-1.030954360167964,0.10419560813455903,-1.59040475540732,0.8231667046719373,0.3712435929627449,-0.9557842295072979,0.2523856015756359,-0.7648305591464024,0.17963640357214458,0.10958283445535387,-0.6390486941798208,-0.06178572860364761,-0.4223229965640679,1.178339705708583,0.22012297371047096,-0.8031626461382214,0.14528966244520736,1.7012496117651759,-0.6492142013810933,-0.6196737918959069,-0.35819247234042617,-0.6039159048685644,0.10419560813455893,2.0729923534102337,-1.5778511473911097,-1.3928388277184118,1.5456548745934413,-0.19481360045749552,-0.46354722850843494,-0.27017161347914964,-0.3355335772422093,-0.24384310418681,-0.5090192947210223,-0.5235515022561067,4.168333000133267,1.094591632126564,-0.6828866410968432,-0.8159181206490019,-0.3417734875749095,-0.7030519780661814,-0.24966101679323718,3.2449055093647767
0.5513996786822317,-0.9062729196540267,1.0690305307033896,-1.59040475540732,0.8231667046719373,-1.032558546343326,-0.05801885099245578,1.1545298795481214,0.052094233854725475,0.3676124129461244,0.10958283445535387,-0.6390486941798208,2.1400329634536117,2.3678559020839316,-0.6668367176113817,-0.9407049055877975,0.34078479656490546,2.4646649072718656,0.31670321492375936,-0.9712879836313214,-1.1802402374878966,-0.6711451822010066,-1.1689159877050257,1.0690305307033892,-0.48239444701999135,0.6337733452572157,0.7179581586177383,-0.6469749595704755,-0.19481360045749552,-0.46354722850843494,-0.27017161347914964,-0.3355335772422093,-0.24384310418681,-0.5090192947210223,-0.5235515022561067,-0.23990405756162686,-0.9135827194816097,1.464371888127455,-0.8159181206490019,-0.3417734875749095,-0.7030519780661814,4.005431095508892,-0.3081753835709565
-2.071233373412024,0.5899043665132201,0.10419560813455903,-0.6731335477766146,-1.2148207578421644,0.3712435929627449,-0.9557842295072979,0.2523856015756359,-1.0591513458810544,-0.911923759051063,-0.6810270632102667,-0.6390486941798208,0.21344160790350983,-0.4223229965640679,0.25575149404860054,-0.9407049055877975,-1.4386890031955142,0.9184147440540935,-2.4523895787590737,-1.1323248747564354,-1.1802402374878966,-0.6711451822010066,-1.1689159877050257,0.10419560813455893,-0.48239444701999135,-1.5778511473911097,0.7179581586177383,-0.6469749595704755,-0.19481360045749552,-0.46354722850843494,-0.27017161347914964,-0.3355335772422093,-0.24384310418681,1.9645620713613006,-0.5235515022561067,-0.23990405756162686,-0.9135827194816097,1.464371888127455,-0.8159181206490019,-0.3417734875749095,1.4223699402007317,-0.24966101679323718,-0.3081753835709565
-0.8691932245354898,-1.030954360167964,0.10419560813455903,-1.59040475540732,-1.2148207578421644,0.3712435929627449,-0.9557842295072979,1.1545298795481214,-0.5852843301061236,-1.253698321549208,-0.6810270632102667,-0.6390486941798208,-0.06178572860364761,-0.4223229965640679,-1.5894249292713643,2.541778732307008,-1.0573731889611384,1.6915398256629794,0.31670321492375936,-0.6492142013810933,-0.6196737918959069,-0.35819247234042617,-0.6039159048685644,0.10419560813455893,-0.48239444701999135,0.6337733452572157,0.7179581586177383,-0.6469749595704755,-0.19481360045749552,-0.46354722850843494,-0.27017161347914964,-0.3355335772422093,-0.24384310418681,1.9645620713613006,-0.5235515022561067,-0.23990405756162686,-0.9135827194816097,-0.6828866410968432,1.225613176974884,-0.3417734875749095,-0.7030519780661814,-0.24966101679323718,-0.3081753835709565
2.081268959070547,0.21586004497140832,2.03386545327222,1.1614088674847962,-1.2148207578421644,-1.032558546343326,-0.05801885099245578,-1.5519029543693355,-0.24349244873684997,0.8266071766316495,0.5048877832881641,-0.6390486941798208,0.21344160790350983,-0.4223229965640679,0.25575149404860054,0.22012297371047096,-0.676057374726763,0.14528966244520736,0.31670321492375936,-1.1323248747564354,-1.1802402374878966,-0.6711451822010066,-1.1689159877050257,2.0338654532722193,-0.48239444701999135,0.6337733452572157,-1.3928388277184118,1.5456548745934413,-0.19481360045749552,-0.46354722850843494,-0.27017161347914964,-0.3355335772422093,-0.24384310418681,-0.5090192947210223,1.910031765147773,-0.23990405756162686,1.094591632126564,-0.6828866410968432,-0.8159181206490019,2.925914491190079,-0.7030519780661814,-0.24966101679323718,-0.3081753835709565
-0.7599168473648957,-0.9062729196540267,0.10419560813455903,0.24413765985409078,-1.2148207578421644,-2.436360685649397,-0.05801885099245578,1.1545298795481214,-0.09348378969144658,1.457195367356533,-0.28572211437745637,-0.6390486941798208,1.3143509539321396,2.3678559020839316,0.25575149404860054,-0.9407049055877975,-0.0405310176694702,-0.6278354191636787,0.31670321492375936,-0.32714041913086517,-0.05910734630391726,-0.6711451822010066,-0.6039159048685644,0.10419560813455893,-0.48239444701999135,0.6337733452572157,0.7179581586177383,-0.6469749595704755,-0.19481360045749552,-0.46354722850843494,-0.27017161347914964,2.9803276566808004,-0.24384310418681,-0.5090192947210223,-0.5235515022561067,-0.23990405756162686,-0.9135827194816097,1.464371888127455,1.225613176974884,-0.3417734875749095,-0.7030519780661814,-0.24966101679323718,-0.3081753835709565
